# t [s], p1 [Pa], p2 [Pa], mobA [kg], immA [kg], dissA [kg], sealA [kg], mobB [kg], immB [kg], dissB [kg], sealB [kg], mC [m^2], sealTot [kg], boundary [kg]
2.9423e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.513e+04, 4.884e+06, 5.882e+04, 1.195e+06, 1.034e+05, 2.020e+06, 7.783e+00, nan, 1.589e+05, 9.307e+03
2.9455e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.516e+04, 4.887e+06, 5.884e+04, 1.195e+06, 1.026e+05, 2.021e+06, 7.801e+00, nan, 1.589e+05, 9.330e+03
2.9486e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.511e+04, 4.890e+06, 5.886e+04, 1.195e+06, 1.018e+05, 2.021e+06, 7.819e+00, nan, 1.590e+05, 9.353e+03
2.9518e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.268e+04, 4.893e+06, 5.887e+04, 1.195e+06, 1.010e+05, 2.022e+06, 7.837e+00, nan, 1.590e+05, 9.376e+03
2.9549e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.250e+04, 4.896e+06, 5.889e+04, 1.195e+06, 1.001e+05, 2.022e+06, 7.855e+00, nan, 1.591e+05, 9.400e+03
2.9581e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.463e+04, 4.899e+06, 5.891e+04, 1.195e+06, 9.932e+04, 2.023e+06, 7.873e+00, nan, 1.591e+05, 9.423e+03
2.9612e+10, 3.931e+07, 3.334e+07, 3.530e+07, 8.442e+04, 4.902e+06, 5.893e+04, 1.194e+06, 9.851e+04, 2.024e+06, 7.891e+00, nan, 1.592e+05, 9.446e+03
2.9644e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.420e+04, 4.905e+06, 5.895e+04, 1.196e+06, 9.580e+04, 2.024e+06, 7.909e+00, nan, 1.592e+05, 9.469e+03
2.9675e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.399e+04, 4.908e+06, 5.896e+04, 1.194e+06, 9.688e+04, 2.025e+06, 7.927e+00, nan, 1.593e+05, 9.492e+03
2.9707e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.609e+04, 4.911e+06, 5.898e+04, 1.194e+06, 9.605e+04, 2.026e+06, 7.945e+00, nan, 1.593e+05, 9.515e+03
2.9739e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.585e+04, 4.914e+06, 5.900e+04, 1.194e+06, 9.521e+04, 2.026e+06, 7.963e+00, nan, 1.594e+05, 9.538e+03
2.9770e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.561e+04, 4.917e+06, 5.902e+04, 1.194e+06, 9.437e+04, 2.027e+06, 7.981e+00, nan, 1.594e+05, 9.561e+03
2.9802e+10, 3.931e+07, 3.334e+07, 3.529e+07, 8.538e+04, 4.920e+06, 5.903e+04, 1.194e+06, 9.353e+04, 2.028e+06, 8.000e+00, nan, 1.595e+05, 9.584e+03
2.9833e+10, 3.931e+07, 3.334e+07, 3.528e+07, 8.984e+04, 4.924e+06, 5.905e+04, 1.192e+06, 9.462e+04, 2.028e+06, 8.018e+00, nan, 1.595e+05, 9.607e+03
2.9865e+10, 3.931e+07, 3.334e+07, 3.528e+07, 9.192e+04, 4.927e+06, 5.907e+04, 1.192e+06, 9.378e+04, 2.029e+06, 8.036e+00, nan, 1.596e+05, 9.630e+03
2.9896e+10, 3.931e+07, 3.334e+07, 3.527e+07, 9.169e+04, 4.930e+06, 5.909e+04, 1.190e+06, 9.483e+04, 2.030e+06, 8.055e+00, nan, 1.596e+05, 9.653e+03
2.9928e+10, 3.931e+07, 3.334e+07, 3.527e+07, 9.147e+04, 4.934e+06, 5.911e+04, 1.190e+06, 9.397e+04, 2.030e+06, 8.073e+00, nan, 1.597e+05, 9.676e+03
2.9959e+10, 3.931e+07, 3.334e+07, 3.527e+07, 9.129e+04, 4.937e+06, 5.912e+04, 1.189e+06, 9.312e+04, 2.031e+06, 8.092e+00, nan, 1.597e+05, 9.699e+03
2.9991e+10, 3.931e+07, 3.334e+07, 3.527e+07, 8.665e+04, 4.940e+06, 5.914e+04, 1.189e+06, 9.227e+04, 2.032e+06, 8.110e+00, nan, 1.598e+05, 9.722e+03
3.0022e+10, 3.931e+07, 3.333e+07, 3.527e+07, 8.649e+04, 4.944e+06, 5.916e+04, 1.189e+06, 9.141e+04, 2.032e+06, 8.129e+00, nan, 1.598e+05, 9.745e+03
3.0054e+10, 3.930e+07, 3.333e+07, 3.527e+07, 8.628e+04, 4.947e+06, 5.918e+04, 1.189e+06, 9.057e+04, 2.033e+06, 8.147e+00, nan, 1.599e+05, 9.768e+03
3.0085e+10, 3.930e+07, 3.333e+07, 3.527e+07, 8.836e+04, 4.950e+06, 5.920e+04, 1.187e+06, 9.169e+04, 2.034e+06, 8.166e+00, nan, 1.599e+05, 9.791e+03
3.0117e+10, 3.930e+07, 3.333e+07, 3.527e+07, 8.809e+04, 4.953e+06, 5.921e+04, 1.187e+06, 9.098e+04, 2.034e+06, 8.185e+00, nan, 1.600e+05, 9.814e+03
3.0148e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.781e+04, 4.956e+06, 5.923e+04, 1.187e+06, 9.026e+04, 2.035e+06, 8.203e+00, nan, 1.600e+05, 9.837e+03
3.0180e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.751e+04, 4.959e+06, 5.925e+04, 1.183e+06, 9.334e+04, 2.035e+06, 8.222e+00, nan, 1.601e+05, 9.860e+03
3.0212e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.722e+04, 4.962e+06, 5.927e+04, 1.183e+06, 9.261e+04, 2.036e+06, 8.241e+00, nan, 1.601e+05, 9.884e+03
3.0243e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.925e+04, 4.965e+06, 5.929e+04, 1.182e+06, 9.188e+04, 2.037e+06, 8.260e+00, nan, 1.602e+05, 9.907e+03
3.0275e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.895e+04, 4.968e+06, 5.930e+04, 1.182e+06, 9.116e+04, 2.037e+06, 8.278e+00, nan, 1.603e+05, 9.930e+03
3.0306e+10, 3.930e+07, 3.333e+07, 3.526e+07, 8.866e+04, 4.972e+06, 5.932e+04, 1.182e+06, 9.042e+04, 2.038e+06, 8.297e+00, nan, 1.603e+05, 9.953e+03
3.0338e+10, 3.930e+07, 3.333e+07, 3.525e+07, 9.070e+04, 4.975e+06, 5.934e+04, 1.180e+06, 9.158e+04, 2.038e+06, 8.316e+00, nan, 1.604e+05, 9.976e+03
3.0369e+10, 3.930e+07, 3.333e+07, 3.525e+07, 9.272e+04, 4.978e+06, 5.936e+04, 1.180e+06, 9.083e+04, 2.039e+06, 8.335e+00, nan, 1.604e+05, 9.999e+03
3.0401e+10, 3.930e+07, 3.333e+07, 3.525e+07, 9.240e+04, 4.981e+06, 5.937e+04, 1.180e+06, 9.006e+04, 2.040e+06, 8.354e+00, nan, 1.605e+05, 1.002e+04
3.0432e+10, 3.930e+07, 3.333e+07, 3.525e+07, 9.209e+04, 4.984e+06, 5.939e+04, 1.180e+06, 8.929e+04, 2.040e+06, 8.373e+00, nan, 1.605e+05, 1.004e+04
3.0464e+10, 3.930e+07, 3.333e+07, 3.524e+07, 9.179e+04, 4.987e+06, 5.941e+04, 1.180e+06, 8.854e+04, 2.041e+06, 8.392e+00, nan, 1.606e+05, 1.007e+04
3.0495e+10, 3.930e+07, 3.333e+07, 3.524e+07, 9.152e+04, 4.990e+06, 5.943e+04, 1.180e+06, 8.780e+04, 2.041e+06, 8.411e+00, nan, 1.606e+05, 1.009e+04
3.0527e+10, 3.930e+07, 3.333e+07, 3.524e+07, 9.125e+04, 4.994e+06, 5.945e+04, 1.179e+06, 8.704e+04, 2.042e+06, 8.430e+00, nan, 1.607e+05, 1.011e+04
3.0558e+10, 3.930e+07, 3.333e+07, 3.524e+07, 9.333e+04, 4.997e+06, 5.946e+04, 1.179e+06, 8.628e+04, 2.043e+06, 8.450e+00, nan, 1.607e+05, 1.014e+04
3.0590e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.541e+04, 5.000e+06, 5.948e+04, 1.179e+06, 8.549e+04, 2.043e+06, 8.469e+00, nan, 1.608e+05, 1.016e+04
3.0621e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.749e+04, 5.003e+06, 5.950e+04, 1.179e+06, 8.472e+04, 2.044e+06, 8.488e+00, nan, 1.608e+05, 1.018e+04
3.0653e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.724e+04, 5.006e+06, 5.952e+04, 1.177e+06, 8.590e+04, 2.045e+06, 8.507e+00, nan, 1.609e+05, 1.021e+04
3.0685e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.700e+04, 5.010e+06, 5.954e+04, 1.177e+06, 8.516e+04, 2.045e+06, 8.527e+00, nan, 1.609e+05, 1.023e+04
3.0716e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.676e+04, 5.013e+06, 5.955e+04, 1.175e+06, 8.634e+04, 2.046e+06, 8.546e+00, nan, 1.610e+05, 1.025e+04
3.0748e+10, 3.930e+07, 3.333e+07, 3.523e+07, 9.649e+04, 5.016e+06, 5.957e+04, 1.175e+06, 8.563e+04, 2.046e+06, 8.565e+00, nan, 1.610e+05, 1.028e+04
3.0779e+10, 3.930e+07, 3.333e+07, 3.522e+07, 9.623e+04, 5.020e+06, 5.959e+04, 1.175e+06, 8.493e+04, 2.047e+06, 8.585e+00, nan, 1.611e+05, 1.030e+04
3.0811e+10, 3.930e+07, 3.333e+07, 3.522e+07, 9.832e+04, 5.023e+06, 5.961e+04, 1.175e+06, 8.423e+04, 2.047e+06, 8.604e+00, nan, 1.611e+05, 1.032e+04
3.0842e+10, 3.930e+07, 3.333e+07, 3.522e+07, 9.809e+04, 5.027e+06, 5.962e+04, 1.171e+06, 8.733e+04, 2.048e+06, 8.624e+00, nan, 1.612e+05, 1.034e+04
3.0874e+10, 3.930e+07, 3.333e+07, 3.522e+07, 9.799e+04, 5.030e+06, 5.964e+04, 1.171e+06, 8.660e+04, 2.049e+06, 8.643e+00, nan, 1.612e+05, 1.037e+04
3.0905e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.797e+04, 5.033e+06, 5.966e+04, 1.170e+06, 8.589e+04, 2.049e+06, 8.663e+00, nan, 1.613e+05, 1.039e+04
3.0937e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.788e+04, 5.036e+06, 5.968e+04, 1.172e+06, 8.321e+04, 2.050e+06, 8.682e+00, nan, 1.613e+05, 1.041e+04
3.0968e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.776e+04, 5.039e+06, 5.970e+04, 1.170e+06, 8.435e+04, 2.050e+06, 8.701e+00, nan, 1.614e+05, 1.044e+04
3.1000e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.761e+04, 5.043e+06, 5.971e+04, 1.168e+06, 8.550e+04, 2.051e+06, 8.718e+00, nan, 1.614e+05, 1.046e+04
3.1031e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.981e+04, 5.046e+06, 5.973e+04, 1.166e+06, 8.665e+04, 2.052e+06, 8.736e+00, nan, 1.615e+05, 1.048e+04
3.1063e+10, 3.930e+07, 3.333e+07, 3.521e+07, 9.968e+04, 5.049e+06, 5.975e+04, 1.166e+06, 8.590e+04, 2.052e+06, 8.755e+00, nan, 1.615e+05, 1.051e+04
3.1095e+10, 3.930e+07, 3.333e+07, 3.520e+07, 9.957e+04, 5.052e+06, 5.977e+04, 1.166e+06, 8.517e+04, 2.053e+06, 8.775e+00, nan, 1.616e+05, 1.053e+04
3.1126e+10, 3.930e+07, 3.333e+07, 3.520e+07, 9.947e+04, 5.055e+06, 5.979e+04, 1.164e+06, 8.636e+04, 2.053e+06, 8.795e+00, nan, 1.616e+05, 1.055e+04
3.1158e+10, 3.930e+07, 3.333e+07, 3.520e+07, 9.938e+04, 5.058e+06, 5.980e+04, 1.162e+06, 8.760e+04, 2.054e+06, 8.814e+00, nan, 1.617e+05, 1.058e+04
3.1189e+10, 3.930e+07, 3.333e+07, 3.520e+07, 9.929e+04, 5.062e+06, 5.982e+04, 1.160e+06, 8.887e+04, 2.054e+06, 8.834e+00, nan, 1.617e+05, 1.060e+04
3.1221e+10, 3.930e+07, 3.333e+07, 3.520e+07, 9.920e+04, 5.065e+06, 5.984e+04, 1.158e+06, 9.019e+04, 2.055e+06, 8.854e+00, nan, 1.618e+05, 1.062e+04
3.1252e+10, 3.929e+07, 3.332e+07, 3.519e+07, 1.061e+05, 5.068e+06, 5.986e+04, 1.158e+06, 8.962e+04, 2.055e+06, 8.874e+00, nan, 1.618e+05, 1.064e+04
3.1284e+10, 3.929e+07, 3.332e+07, 3.519e+07, 1.060e+05, 5.071e+06, 5.988e+04, 1.154e+06, 9.289e+04, 2.056e+06, 8.894e+00, nan, 1.619e+05, 1.067e+04
3.1315e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.082e+05, 5.075e+06, 5.989e+04, 1.152e+06, 9.427e+04, 2.056e+06, 8.913e+00, nan, 1.619e+05, 1.069e+04
3.1347e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.081e+05, 5.078e+06, 5.991e+04, 1.143e+06, 1.033e+05, 2.056e+06, 8.933e+00, nan, 1.620e+05, 1.071e+04
3.1378e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.079e+05, 5.082e+06, 5.993e+04, 1.143e+06, 1.028e+05, 2.057e+06, 8.953e+00, nan, 1.620e+05, 1.074e+04
3.1410e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.080e+05, 5.085e+06, 5.995e+04, 1.141e+06, 1.042e+05, 2.057e+06, 8.973e+00, nan, 1.621e+05, 1.076e+04
3.1441e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.081e+05, 5.088e+06, 5.996e+04, 1.139e+06, 1.056e+05, 2.058e+06, 8.993e+00, nan, 1.621e+05, 1.078e+04
3.1473e+10, 3.929e+07, 3.332e+07, 3.518e+07, 1.081e+05, 5.091e+06, 5.998e+04, 1.136e+06, 1.071e+05, 2.058e+06, 9.014e+00, nan, 1.622e+05, 1.081e+04
3.1504e+10, 3.929e+07, 3.332e+07, 3.517e+07, 1.079e+05, 5.095e+06, 6.000e+04, 1.136e+06, 1.065e+05, 2.058e+06, 9.034e+00, nan, 1.622e+05, 1.083e+04
3.1536e+10, 3.929e+07, 3.332e+07, 3.517e+07, 1.076e+05, 5.098e+06, 6.002e+04, 1.136e+06, 1.060e+05, 2.059e+06, 9.054e+00, nan, 1.623e+05, 1.085e+04
